lat,lon,timestamp,signal_strength,user_type,bus_lat,bus_lon,bus_id
46.55936729929952,15.655692455940816,1700000000,85.13485412023505,on_bus,46.55936,15.655991,0
46.559787914313084,15.656427630140639,1700000000,97.79892269490009,on_bus,46.55936,15.655991,0
46.559291606670016,15.65807331469358,1700000000,99.56646204314112,on_bus,46.55936,15.655991,0
46.56004867213868,15.65598377755886,1700000000,99.72960551584188,on_bus,46.55936,15.655991,0
46.55971177713227,15.655689975269565,1700000000,90.78225011373792,on_bus,46.55936,15.655991,0
46.55986613059526,15.65693897970091,1700000000,71.7050256685692,on_bus,46.55936,15.655991,0
46.540062075554545,15.648237254103508,1700000000,93.20187599190267,on_bus,46.539747,15.647466,1
46.5398525699463,15.64763750280697,1700000000,96.89269915213708,on_bus,46.539747,15.647466,1
46.53938342692679,15.647517878349467,1700000000,60.36473512018241,on_bus,46.539747,15.647466,1
46.53907152692233,15.648038726504163,1700000000,98.71047976499975,on_bus,46.539747,15.647466,1
46.53971664785369,15.647545555790863,1700000000,70.27627129406734,on_bus,46.539747,15.647466,1
46.539128457910486,15.647306919981464,1700000000,71.73992590142505,on_bus,46.539747,15.647466,1
46.53976348336153,15.647383785199436,1700000000,92.55089374327764,on_bus,46.539747,15.647466,1
46.5397814542428,15.647697374067958,1700000000,83.43512529769737,on_bus,46.539747,15.647466,1
46.53962107438878,15.64778429292892,1700000000,70.07750949327237,on_bus,46.539747,15.647466,1
46.539540029368304,15.646942913925642,1700000000,95.24447855231264,on_bus,46.539747,15.647466,1
46.54000536143214,15.647572289250036,1700000000,93.65772183034754,on_bus,46.539747,15.647466,1
46.53979435063086,15.647770456088182,1700000000,94.68161439642594,on_bus,46.539747,15.647466,1
46.53974069675552,15.647502798614317,1700000000,84.78857874253939,on_bus,46.539747,15.647466,1
46.539746340316654,15.64802299312349,1700000000,64.26822590856946,on_bus,46.539747,15.647466,1
46.540220754681926,15.647236144976102,1700000000,84.38471924120651,on_bus,46.539747,15.647466,1
46.53963316617647,15.64660296303938,1700000000,94.87984324971234,on_bus,46.539747,15.647466,1
46.539906663345754,15.647126880001624,1700000000,72.50097667112902,on_bus,46.539747,15.647466,1
46.539171586134216,15.647736926462121,1700000000,66.6796356876048,on_bus,46.539747,15.647466,1
46.53941847169022,15.647281035522234,1700000000,60.6603450277954,on_bus,46.539747,15.647466,1
46.53958575449117,15.646998210221355,1700000000,62.16364436541614,on_bus,46.539747,15.647466,1
46.539943420578275,15.647204309141523,1700000000,65.29487682861256,on_bus,46.539747,15.647466,1
46.54017724529426,15.64740739944125,1700000000,85.55047168974808,on_bus,46.539747,15.647466,1
46.53930114758131,15.647117931414835,1700000000,78.95515832744364,on_bus,46.539747,15.647466,1
46.539608747395114,15.64744788868026,1700000000,92.86085376346557,on_bus,46.539747,15.647466,1
46.53972325767773,15.646728140909463,1700000000,91.38763728054283,on_bus,46.539747,15.647466,1
46.53970502289955,15.64734155464495,1700000000,98.95776323213335,on_bus,46.539747,15.647466,1
46.53931497540796,15.64703722721857,1700000000,65.14117353740681,on_bus,46.539747,15.647466,1
46.52827933296372,15.680220009924254,1700000000,85.84971179012128,on_bus,46.528282,15.680232,2
46.528399796613584,15.679923354122248,1700000000,68.64990813839661,on_bus,46.528282,15.680232,2
46.52821641868017,15.68019886590117,1700000000,75.9234832843574,on_bus,46.528282,15.680232,2
46.52766494513016,15.680951457389044,1700000000,66.3023587151661,on_bus,46.528282,15.680232,2
46.52759534708417,15.679916520961116,1700000000,79.45463265638588,on_bus,46.528282,15.680232,2
46.52829628900603,15.67981923179326,1700000000,61.43891843264842,on_bus,46.528282,15.680232,2
46.52974516462388,15.680070501406798,1700000000,97.01777815901607,on_bus,46.528282,15.680232,2
46.52853709244928,15.680116305970065,1700000000,99.10057755117418,on_bus,46.528282,15.680232,2
46.52824220373281,15.680297919607742,1700000000,83.22655291047852,on_bus,46.528282,15.680232,2
46.52790733299453,15.681580576658524,1700000000,96.06507925803152,on_bus,46.528282,15.680232,2
46.528862628761054,15.680726995286532,1700000000,65.90729513943435,on_bus,46.528282,15.680232,2
46.52832533313916,15.680171952463926,1700000000,71.6882838444303,on_bus,46.528282,15.680232,2
46.52858333290716,15.680362813980846,1700000000,62.21177094920759,on_bus,46.528282,15.680232,2
46.52844684677453,15.680903889314656,1700000000,87.41615801449976,on_bus,46.528282,15.680232,2
46.52862211752699,15.680286987060597,1700000000,86.2361642939807,on_bus,46.528282,15.680232,2
46.52805272051204,15.680144253675277,1700000000,97.29403745872291,on_bus,46.528282,15.680232,2
46.5271361176288,15.680739891758837,1700000000,69.98860567801047,on_bus,46.528282,15.680232,2
46.52854751323407,15.680537724889053,1700000000,79.46149052910685,on_bus,46.528282,15.680232,2
46.52849966585066,15.680580382925932,1700000000,95.695218034347,on_bus,46.528282,15.680232,2
46.5282736323401,15.680748048889944,1700000000,67.96386084062559,on_bus,46.528282,15.680232,2
46.53888093610381,15.6550390126532,1700000000,82.70420904865445,on_bus,46.538901,15.654756,3
46.53931525134326,15.654571718500165,1700000000,87.13433757375648,on_bus,46.538901,15.654756,3
46.53866313296771,15.655871724988963,1700000000,74.57112041215049,on_bus,46.538901,15.654756,3
46.53730370926849,15.654212344211537,1700000000,79.81228519303087,on_bus,46.538901,15.654756,3
46.53874401602131,15.654650105139071,1700000000,80.26255460544056,on_bus,46.538901,15.654756,3
46.5386862871134,15.654253505060325,1700000000,86.73339186288649,on_bus,46.538901,15.654756,3
46.538627525444426,15.654511743618972,1700000000,95.88017351430369,on_bus,46.538901,15.654756,3
46.53818958502813,15.655443319762048,1700000000,67.77997084185786,on_bus,46.538901,15.654756,3
46.539582122692444,15.655316707616787,1700000000,66.04395747122659,on_bus,46.538901,15.654756,3
46.53853671425535,15.654057890038056,1700000000,76.68826819008491,on_bus,46.538901,15.654756,3
46.53944017256055,15.654195423699614,1700000000,77.26584445718534,on_bus,46.538901,15.654756,3
46.53929399894214,15.654481267071223,1700000000,76.53647361864336,on_bus,46.538901,15.654756,3
46.53826535197122,15.654772418651815,1700000000,96.91312963675148,on_bus,46.538901,15.654756,3
46.5372909599422,15.65440921902352,1700000000,92.17582823593877,on_bus,46.538901,15.654756,3
46.539115389636315,15.65456545767443,1700000000,85.14533044778581,on_bus,46.538901,15.654756,3
46.53926066951043,15.65428170281282,1700000000,76.36922136920744,on_bus,46.538901,15.654756,3
46.538931474775964,15.654945372460158,1700000000,61.5783259960967,on_bus,46.538901,15.654756,3
46.538574738525426,15.65486089220285,1700000000,93.46084320480692,on_bus,46.538901,15.654756,3
46.53918992121483,15.655191454953137,1700000000,96.45828381677029,on_bus,46.538901,15.654756,3
46.53878357372325,15.654395604479626,1700000000,85.91479706765249,on_bus,46.538901,15.654756,3
46.53862499079784,15.654602502268956,1700000000,92.24298175123796,on_bus,46.538901,15.654756,3
46.55804962760206,15.654787355283444,1700000000,43.33458029026463,pedestrian,0.0,0.0,-1
46.553308008264594,15.648511678138002,1700000000,60.416192624914814,pedestrian,0.0,0.0,-1
46.534561237085136,15.659897213024662,1700000000,63.69704723681937,pedestrian,0.0,0.0,-1
46.55662459585875,15.650235332498516,1700000000,58.42770530979284,pedestrian,0.0,0.0,-1
46.53862719642157,15.658008496509904,1700000000,75.95416338440407,pedestrian,0.0,0.0,-1
46.546271284350745,15.64869720367826,1700000000,45.10926324279377,pedestrian,0.0,0.0,-1
46.55059986545828,15.650816635462707,1700000000,54.58156364315779,pedestrian,0.0,0.0,-1
46.558126181806614,15.651062757477428,1700000000,65.64162752473823,pedestrian,0.0,0.0,-1
46.53975767093647,15.655520091650953,1700000000,53.98854021939127,pedestrian,0.0,0.0,-1
46.52516334322648,15.68751290028585,1700000000,74.8865339279059,pedestrian,0.0,0.0,-1
46.55649888995588,15.64897319352501,1700000000,69.89197253443672,pedestrian,0.0,0.0,-1
46.536127286818456,15.65235066287842,1700000000,65.24456436304767,pedestrian,0.0,0.0,-1
46.54521477491414,15.650818480524062,1700000000,58.2681368100524,pedestrian,0.0,0.0,-1
46.52853626931002,15.680894433339237,1700000000,47.1147171533415,pedestrian,0.0,0.0,-1
46.547304943126065,15.647671661946529,1700000000,42.58446154241056,pedestrian,0.0,0.0,-1
46.52598478869749,15.678626907419536,1700000000,72.22511293400447,pedestrian,0.0,0.0,-1
46.54157220493344,15.651162202003544,1700000000,58.75938119725728,pedestrian,0.0,0.0,-1
46.55053676538321,15.646922317938891,1700000000,51.22568911917254,pedestrian,0.0,0.0,-1
46.526460748218305,15.683437024185121,1700000000,54.212630571349024,pedestrian,0.0,0.0,-1
46.55300734266166,15.650278160476285,1700000000,77.70454968642474,pedestrian,0.0,0.0,-1
46.53568881279497,15.662036760653743,1700000000,56.49464918477689,pedestrian,0.0,0.0,-1
46.54746530490764,15.647543153547332,1700000000,66.24992063444577,pedestrian,0.0,0.0,-1
46.53102302902335,15.67608500442018,1700000000,77.08487233595237,pedestrian,0.0,0.0,-1
46.52833680294717,15.671895462756217,1700000000,64.32084169679257,pedestrian,0.0,0.0,-1
46.557622145150475,15.65201873436163,1700000000,53.12458920559579,pedestrian,0.0,0.0,-1
46.52690702854955,15.685020524880693,1700000000,66.24297979971658,pedestrian,0.0,0.0,-1
46.53819708894619,15.656868950827997,1700000000,74.94617246056403,pedestrian,0.0,0.0,-1
46.528068452295344,15.681857170479166,1700000000,64.13486922874021,pedestrian,0.0,0.0,-1
46.54846284828067,15.650331212801362,1700000000,56.11182780234296,pedestrian,0.0,0.0,-1
46.55710643714164,15.6536081133603,1700000000,63.29035063230977,pedestrian,0.0,0.0,-1
46.556877530742156,15.657717395235593,1700000000,58.36646892229926,pedestrian,0.0,0.0,-1
46.53839307916206,15.655403963538614,1700000000,73.64600008139826,pedestrian,0.0,0.0,-1
46.527432718335355,15.674167354183334,1700000000,47.10721028873044,pedestrian,0.0,0.0,-1
46.558148461836566,15.65591681998637,1700000000,41.26748066095886,pedestrian,0.0,0.0,-1
46.53845880687528,15.653994267278055,1700000000,51.23645656025274,pedestrian,0.0,0.0,-1
46.55952368099237,15.653659404442099,1700000000,65.77310127624611,pedestrian,0.0,0.0,-1
46.55843756602172,15.649485190943738,1700000000,45.57853838361342,pedestrian,0.0,0.0,-1
46.54483666525127,15.65164412385577,1700000000,45.82642036369104,pedestrian,0.0,0.0,-1
46.56603205834778,15.652956712480895,1700000000,34.75535113078511,nearby,0.0,0.0,-1
46.53312016636721,15.673079083085542,1700000000,46.68896185113918,nearby,0.0,0.0,-1
46.53126300468968,15.662879343452664,1700000000,36.923753519546196,nearby,0.0,0.0,-1
46.53544031772774,15.661520371873268,1700000000,38.034845100589585,nearby,0.0,0.0,-1
46.526680479091326,15.670110493813812,1700000000,64.48032898561647,nearby,0.0,0.0,-1
46.56339234869188,15.646184573205932,1700000000,63.22126789507142,nearby,0.0,0.0,-1
46.55790597649003,15.651397928486771,1700000000,36.580038519384594,nearby,0.0,0.0,-1
46.5574870900926,15.650800423480588,1700000000,43.44815569778734,nearby,0.0,0.0,-1
46.54422010031219,15.654704911911468,1700000000,30.766748967764855,nearby,0.0,0.0,-1
46.54034522993641,15.647146078603953,1700000000,41.80462788240755,nearby,0.0,0.0,-1
46.562708449434595,15.653715583127273,1700000000,46.904549831333604,nearby,0.0,0.0,-1
46.55538086897878,15.650606708312436,1700000000,55.62653612057151,nearby,0.0,0.0,-1
46.53509044105694,15.667744991124659,1700000000,66.0101404004904,nearby,0.0,0.0,-1
46.55801185317527,15.655058889239113,1700000000,50.466036932404045,nearby,0.0,0.0,-1
46.56166086193337,15.648728180739235,1700000000,54.74529215916338,nearby,0.0,0.0,-1
46.52800116935919,15.660619597536297,1700000000,35.4237122575155,nearby,0.0,0.0,-1
46.536283753088235,15.658435909193434,1700000000,33.25220439649283,nearby,0.0,0.0,-1
46.559585140378296,15.659785233642939,1700000000,34.264506582254114,nearby,0.0,0.0,-1
46.53170963559241,15.669074470681648,1700000000,39.87990281496519,nearby,0.0,0.0,-1
46.55961450073564,15.656261163922503,1700000000,71.55867526672208,waiting_at_station,0.0,0.0,-1
46.55929581289741,15.656483567429158,1700000000,53.91258249458768,waiting_at_station,0.0,0.0,-1
46.55812779313007,15.655891775620074,1700000000,54.98440508615077,waiting_at_station,0.0,0.0,-1
46.55962615372396,15.656044928412658,1700000000,64.96443768349195,waiting_at_station,0.0,0.0,-1
46.559717257849684,15.656025565552959,1700000000,53.78522205436279,waiting_at_station,0.0,0.0,-1
46.55940019475109,15.655560492786444,1700000000,85.87961988912565,waiting_at_station,0.0,0.0,-1
46.559681617472556,15.656269641957225,1700000000,81.86507547845665,waiting_at_station,0.0,0.0,-1
46.55946874912923,15.655593973280231,1700000000,51.85937864951028,waiting_at_station,0.0,0.0,-1
46.55966640104271,15.656013726002547,1700000000,78.83644105204873,waiting_at_station,0.0,0.0,-1
46.55977286266142,15.65569095117905,1700000000,51.545542550281596,waiting_at_station,0.0,0.0,-1
46.55917785385027,15.656011862955918,1700000000,77.86297232282507,waiting_at_station,0.0,0.0,-1
46.55939641295941,15.65592159178254,1700000000,76.23879230065238,waiting_at_station,0.0,0.0,-1
46.559526069843294,15.656020639289256,1700000000,63.574963253402245,waiting_at_station,0.0,0.0,-1
46.55040307318705,15.649753197003696,1700000000,58.07062091748591,waiting_at_station,0.0,0.0,-1
46.55064717289336,15.649705396036191,1700000000,87.93233606407364,waiting_at_station,0.0,0.0,-1
46.550691374695795,15.648723195972199,1700000000,68.58287779590793,waiting_at_station,0.0,0.0,-1
46.551059045515785,15.649326663523834,1700000000,81.44792826047225,waiting_at_station,0.0,0.0,-1
46.55102612650656,15.649463416411846,1700000000,80.36428532695177,waiting_at_station,0.0,0.0,-1
46.55078049560965,15.64986632440915,1700000000,89.95683483484359,waiting_at_station,0.0,0.0,-1
46.550961772879354,15.649784116032905,1700000000,80.528008300581,waiting_at_station,0.0,0.0,-1
46.55088532832787,15.649559843681137,1700000000,88.93690760538652,waiting_at_station,0.0,0.0,-1
46.550862544885106,15.649649164312278,1700000000,79.52426796988988,waiting_at_station,0.0,0.0,-1
46.551302269177775,15.650430592702435,1700000000,85.2163966161859,waiting_at_station,0.0,0.0,-1
46.55157968378213,15.649489017158423,1700000000,75.565200807075,waiting_at_station,0.0,0.0,-1
46.551360333302306,15.649667406499802,1700000000,87.37752506068645,waiting_at_station,0.0,0.0,-1
46.550986003102885,15.64977275526598,1700000000,64.62429065553461,waiting_at_station,0.0,0.0,-1
46.55079192787294,15.649459790382204,1700000000,73.65331065640088,waiting_at_station,0.0,0.0,-1
46.539122232349875,15.654540344140155,1700000000,57.60892386891879,waiting_at_station,0.0,0.0,-1
46.53888298683878,15.654256896674841,1700000000,87.23471915751333,waiting_at_station,0.0,0.0,-1
46.53885308544124,15.65456522170929,1700000000,62.45507343823421,waiting_at_station,0.0,0.0,-1
46.538424290483306,15.654531657648457,1700000000,86.59531343599775,waiting_at_station,0.0,0.0,-1
46.53881182147845,15.654763268164132,1700000000,76.67552606393517,waiting_at_station,0.0,0.0,-1
46.53889018236965,15.654481061765448,1700000000,74.3481910049637,waiting_at_station,0.0,0.0,-1
46.53841231440443,15.654945700888685,1700000000,83.27711451689478,waiting_at_station,0.0,0.0,-1
46.538477085565596,15.654647929969606,1700000000,61.916666716579876,waiting_at_station,0.0,0.0,-1
46.527652204265586,15.673232213928502,1700000000,88.24412191827884,waiting_at_station,0.0,0.0,-1
46.52858253455188,15.673411461542777,1700000000,51.057120657142704,waiting_at_station,0.0,0.0,-1
46.528822965320735,15.672876357558632,1700000000,84.5888185477948,waiting_at_station,0.0,0.0,-1
46.52741434894043,15.671986391423385,1700000000,53.31846408737801,waiting_at_station,0.0,0.0,-1
46.52808865439247,15.673178744330293,1700000000,63.98353584933679,waiting_at_station,0.0,0.0,-1
46.52836773927112,15.67337451382432,1700000000,71.82521976581873,waiting_at_station,0.0,0.0,-1
46.52838604747123,15.67276211394639,1700000000,60.77765725625913,waiting_at_station,0.0,0.0,-1
46.52836774528088,15.672840314942603,1700000000,81.49660283722464,waiting_at_station,0.0,0.0,-1
46.528154255231506,15.67295119629909,1700000000,64.12710444266597,waiting_at_station,0.0,0.0,-1
46.52874248353081,15.672154403677967,1700000000,83.83149166402663,waiting_at_station,0.0,0.0,-1
46.52814998429253,15.67304888060035,1700000000,69.51742335318546,waiting_at_station,0.0,0.0,-1
46.5280445196785,15.672856382405548,1700000000,89.04454393316412,waiting_at_station,0.0,0.0,-1
46.52814766858341,15.673451965985814,1700000000,51.190235268141635,waiting_at_station,0.0,0.0,-1
46.52839395871737,15.673012215330717,1700000000,56.468696781696735,waiting_at_station,0.0,0.0,-1
46.528779682978886,15.672544749740796,1700000000,70.27936501146525,waiting_at_station,0.0,0.0,-1
46.5277081697314,15.673363712122848,1700000000,74.15331634508595,waiting_at_station,0.0,0.0,-1
46.52827460836007,15.673038275505144,1700000000,77.68136283823631,waiting_at_station,0.0,0.0,-1
46.52773134333583,15.672684090377944,1700000000,55.06153881343913,waiting_at_station,0.0,0.0,-1
46.52856717445414,15.673252724204623,1700000000,58.195904110699814,waiting_at_station,0.0,0.0,-1
46.52881827106068,15.67591833832754,1700000000,79.89298237574431,waiting_at_station,0.0,0.0,-1
46.52828217893688,15.676758961943614,1700000000,87.26765018174945,waiting_at_station,0.0,0.0,-1
46.52841255331731,15.677285001293923,1700000000,76.24248283562608,waiting_at_station,0.0,0.0,-1
46.52823156898971,15.677022372963815,1700000000,62.892896216789474,waiting_at_station,0.0,0.0,-1
46.52906802502582,15.676998473826272,1700000000,75.8387261025575,waiting_at_station,0.0,0.0,-1
46.528419838371576,15.676606282785329,1700000000,76.664133581747,waiting_at_station,0.0,0.0,-1
46.52853179718892,15.67699992566115,1700000000,59.90085385779991,waiting_at_station,0.0,0.0,-1
46.52859650939058,15.677331488345798,1700000000,63.59068790581006,waiting_at_station,0.0,0.0,-1
46.52850700171614,15.677090725770377,1700000000,77.90658237808113,waiting_at_station,0.0,0.0,-1
46.52876695463082,15.677418735522528,1700000000,86.21335992200699,waiting_at_station,0.0,0.0,-1
46.5395899697421,15.654078072898166,1700000000,89.51732857238241,waiting_at_station,0.0,0.0,-1
46.53985243617301,15.654245882673527,1700000000,85.77783346270266,waiting_at_station,0.0,0.0,-1
46.53976071246662,15.653826454363843,1700000000,54.21274687884464,waiting_at_station,0.0,0.0,-1
46.5393056946002,15.65434999644769,1700000000,67.29647698102771,waiting_at_station,0.0,0.0,-1
46.53958261774183,15.654450239691192,1700000000,65.01462852832434,waiting_at_station,0.0,0.0,-1
46.540070778378684,15.65403066100467,1700000000,86.00469357150263,waiting_at_station,0.0,0.0,-1
46.539901598293014,15.653834803364296,1700000000,74.60780079689279,waiting_at_station,0.0,0.0,-1
46.54014504128497,15.65427426259398,1700000000,73.3210176338066,waiting_at_station,0.0,0.0,-1
46.53936878981029,15.654076902764661,1700000000,55.43840709696781,waiting_at_station,0.0,0.0,-1
46.53985177474058,15.653791736462422,1700000000,86.7558331086405,waiting_at_station,0.0,0.0,-1
46.53972391310578,15.65356596929205,1700000000,53.777139489322515,waiting_at_station,0.0,0.0,-1
46.539638183360275,15.654260431566584,1700000000,77.40989482702219,waiting_at_station,0.0,0.0,-1
46.53967271839793,15.653648519569291,1700000000,65.03792529025876,waiting_at_station,0.0,0.0,-1
46.559682984527505,15.655564679881836,1700000000,60.21282507453656,waiting_at_station,0.0,0.0,-1
46.55901602574117,15.655646309936342,1700000000,72.69855284262943,waiting_at_station,0.0,0.0,-1
46.55894244295811,15.655822184693566,1700000000,73.41619987946754,waiting_at_station,0.0,0.0,-1
46.559797706242605,15.656428389822326,1700000000,88.92029802874598,waiting_at_station,0.0,0.0,-1
46.558906617746466,15.655669808508897,1700000000,51.01417047871193,waiting_at_station,0.0,0.0,-1
46.559081430547465,15.6561018185935,1700000000,64.80281931369113,waiting_at_station,0.0,0.0,-1
46.55902830909492,15.655924986775116,1700000000,74.04508717580697,waiting_at_station,0.0,0.0,-1
46.55819013384156,15.656305058478084,1700000000,85.43888198936602,waiting_at_station,0.0,0.0,-1
46.55945988092998,15.656367828453833,1700000000,80.50499925449992,waiting_at_station,0.0,0.0,-1
46.559357702789534,15.656040198960149,1700000000,56.76675709794641,waiting_at_station,0.0,0.0,-1
46.558311088558675,15.656042327690272,1700000000,84.80436248206942,waiting_at_station,0.0,0.0,-1
46.559063098772334,15.656023579770363,1700000000,86.10456398556596,waiting_at_station,0.0,0.0,-1
46.55928791441474,15.65529012778717,1700000000,67.28349772243956,waiting_at_station,0.0,0.0,-1
46.559087300903265,15.656279531578019,1700000000,79.61264868688119,waiting_at_station,0.0,0.0,-1
46.55887278232043,15.655772567971518,1700000000,55.57174428956147,waiting_at_station,0.0,0.0,-1
46.55892674645993,15.655791460584519,1700000000,78.81933486446584,waiting_at_station,0.0,0.0,-1
46.559301572398866,15.655879875517169,1700000000,80.31367414807458,waiting_at_station,0.0,0.0,-1
46.55938456316288,15.656367801735497,1700000010,63.074131538973035,on_bus,46.55936,15.655991,0
46.55976460403367,15.655727436929014,1700000010,65.88597827863843,on_bus,46.55936,15.655991,0
46.55986348680758,15.656159068699123,1700000010,69.71229266097883,on_bus,46.55936,15.655991,0
46.55965559859072,15.65591591100889,1700000010,89.10060161408022,on_bus,46.55936,15.655991,0
46.559701940737945,15.655820032128062,1700000010,91.84985399337253,on_bus,46.55936,15.655991,0
46.55856147513492,15.65568115167569,1700000010,95.71219329844513,on_bus,46.55936,15.655991,0
46.559120872257196,15.655947622768293,1700000010,97.19980211725911,on_bus,46.55936,15.655991,0
46.5598347419479,15.656729040582384,1700000010,92.0360897987467,on_bus,46.55936,15.655991,0
46.55876263906444,15.656270771940958,1700000010,62.69704554240415,on_bus,46.55936,15.655991,0
46.55895356428672,15.655041653330306,1700000010,87.12701520813587,on_bus,46.55936,15.655991,0
46.55954702320338,15.656287913748473,1700000010,93.99560314692451,on_bus,46.55936,15.655991,0
46.55965791049715,15.65608797531809,1700000010,84.80220362320316,on_bus,46.55936,15.655991,0
46.55912034210357,15.65663574562845,1700000010,67.53841257750028,on_bus,46.55936,15.655991,0
46.559038766274526,15.65595487591222,1700000010,97.03329706985429,on_bus,46.55936,15.655991,0
46.55970926016845,15.656192767482764,1700000010,63.08252668863716,on_bus,46.55936,15.655991,0
46.559364122550775,15.65740180073834,1700000010,69.34438828554772,on_bus,46.55936,15.655991,0
46.5597511765442,15.656140416723654,1700000010,87.59249712983231,on_bus,46.55936,15.655991,0
46.55933367687846,15.656704585735602,1700000010,68.76038400888044,on_bus,46.55936,15.655991,0
46.559675910433924,15.656585644207617,1700000010,67.87938381583835,on_bus,46.55936,15.655991,0
46.5575865131557,15.656057545259022,1700000010,68.85309223400995,on_bus,46.55936,15.655991,0
46.55983081235624,15.65577492615105,1700000010,87.42623287182123,on_bus,46.55936,15.655991,0
46.559539414029096,15.656026899256577,1700000010,65.82652238797247,on_bus,46.55936,15.655991,0
46.55901091950277,15.655998676582403,1700000010,79.81922253093336,on_bus,46.55936,15.655991,0
46.558112838576925,15.656204188564125,1700000010,99.71719267852055,on_bus,46.55936,15.655991,0
46.55838042913942,15.655877804590737,1700000010,63.19653042022943,on_bus,46.55936,15.655991,0
46.559145063408586,15.655712760846972,1700000010,88.0793895604684,on_bus,46.55936,15.655991,0
46.55824374694508,15.65519108557961,1700000010,67.7151585493107,on_bus,46.55936,15.655991,0
46.54001450325096,15.647603719555415,1700000010,95.70110910682669,on_bus,46.539701,15.648591,1
46.53971616625538,15.648102971380611,1700000010,80.12925672930241,on_bus,46.539701,15.648591,1
46.5386892279801,15.648700435067418,1700000010,78.46622893047791,on_bus,46.539701,15.648591,1
46.53935350596542,15.64817934863268,1700000010,93.98362245602934,on_bus,46.539701,15.648591,1
46.539496376395526,15.649045091077763,1700000010,64.16047604138993,on_bus,46.539701,15.648591,1
46.538995643183206,15.648338941827621,1700000010,82.09441790053432,on_bus,46.539701,15.648591,1
46.53988292455144,15.648854155380272,1700000010,85.3833586232713,on_bus,46.539701,15.648591,1
46.54029981566641,15.64838339256559,1700000010,86.48989688387725,on_bus,46.539701,15.648591,1
46.5396486470434,15.648437672626969,1700000010,75.27317832414943,on_bus,46.539701,15.648591,1
46.54082491264764,15.64773922911447,1700000010,75.71341434019448,on_bus,46.539701,15.648591,1
46.53956967586769,15.649162984384716,1700000010,85.17157262712172,on_bus,46.539701,15.648591,1
46.540157378104375,15.648696855732787,1700000010,64.03082947666911,on_bus,46.539701,15.648591,1
46.539866644967546,15.648755888119473,1700000010,63.036161343673896,on_bus,46.539701,15.648591,1
46.53992958630461,15.64873653830949,1700000010,87.07740857782521,on_bus,46.539701,15.648591,1
46.53835611262393,15.648207298924543,1700000010,96.46328919002252,on_bus,46.539701,15.648591,1
46.54000495016124,15.648948508398815,1700000010,74.8206461482929,on_bus,46.539701,15.648591,1
46.53990655520184,15.647369130911782,1700000010,90.03966021639137,on_bus,46.539701,15.648591,1
46.54045104735013,15.64847883080541,1700000010,90.96102281506118,on_bus,46.539701,15.648591,1
46.540124513507315,15.647906879117981,1700000010,94.17282165433087,on_bus,46.539701,15.648591,1
46.539556599602065,15.648581930092082,1700000010,75.61158932521091,on_bus,46.539701,15.648591,1
46.53942015675062,15.648547045274013,1700000010,78.97027029008605,on_bus,46.539701,15.648591,1
46.528837823210026,15.68029607580728,1700000010,70.65046180266492,on_bus,46.528282,15.680232,2
