user_id,route,lat,lon,timestamp,signal_strength,accuracy_meters,user_type,bus_lat,bus_lon
2001,G1,46.559388,15.655692,1768973074,79.99,10.00,waiting_at_station,46.558495,15.655666
2002,G1,46.559446,15.655764,1768973074,66.42,20.00,waiting_at_station,46.558495,15.655666
2600,G1,46.539897,15.647888,1768973074,79.22,10.00,waiting_at_station,46.558495,15.655666
1500,G1,46.558495,15.655818,1768973073,98.61,5.00,on_bus,46.558444,15.655645
1501,G1,46.558390,15.655568,1768973073,100.00,5.00,on_bus,46.558444,15.655645
1502,G1,46.558485,15.655612,1768973073,76.61,10.00,on_bus,46.558444,15.655645
2200,G1,46.540097,15.649531,1768973073,88.44,10.00,waiting_at_station,46.558444,15.655645
2201,G1,46.540037,15.649906,1768973073,53.15,35.00,waiting_at_station,46.558444,15.655645
2300,G1,46.532505,15.666765,1768973073,70.10,20.00,waiting_at_station,46.558444,15.655645
2301,G1,46.532404,15.666927,1768973073,81.19,10.00,waiting_at_station,46.558444,15.655645
2302,G1,46.532497,15.666797,1768973073,62.77,20.00,waiting_at_station,46.558444,15.655645
2400,G1,46.527308,15.684261,1768973073,73.51,20.00,waiting_at_station,46.558444,15.655645
2800,G1,46.558679,15.655335,1768973073,94.29,5.00,waiting_at_station,46.558444,15.655645
2801,G1,46.558731,15.655608,1768973073,100.00,5.00,waiting_at_station,46.558444,15.655645
1500,G1,46.558516,15.655435,1768973073,100.00,5.00,on_bus,46.558440,15.655533
1501,G1,46.558520,15.655466,1768973073,78.51,10.00,on_bus,46.558440,15.655533
1502,G1,46.558449,15.655667,1768973073,73.03,20.00,on_bus,46.558440,15.655533
1503,G1,46.558416,15.655500,1768973073,98.81,5.00,on_bus,46.558440,15.655533
1504,G1,46.558366,15.655508,1768973073,43.96,50.00,on_bus,46.558440,15.655533
1505,G1,46.558378,15.655617,1768973073,75.37,10.00,on_bus,46.558440,15.655533
2000,G1,46.559304,15.656157,1768973073,96.51,5.00,waiting_at_station,46.558440,15.655533
2001,G1,46.559457,15.656119,1768973073,46.02,35.00,waiting_at_station,46.558440,15.655533
2002,G1,46.559445,15.655409,1768973073,49.57,35.00,waiting_at_station,46.558440,15.655533
2200,G1,46.540181,15.649842,1768973073,100.00,5.00,waiting_at_station,46.558440,15.655533
2201,G1,46.539817,15.649592,1768973073,57.48,35.00,waiting_at_station,46.558440,15.655533
2202,G1,46.540023,15.649006,1768973073,85.71,10.00,waiting_at_station,46.558440,15.655533
1500,G1,46.558430,15.655431,1768973074,80.70,10.00,on_bus,46.558435,15.655421
1501,G1,46.558502,15.655286,1768973074,83.72,10.00,on_bus,46.558435,15.655421
1502,G1,46.558515,15.655504,1768973074,98.66,5.00,on_bus,46.558435,15.655421
1503,G1,46.558462,15.655441,1768973074,81.77,10.00,on_bus,46.558435,15.655421
2100,G1,46.552724,15.650178,1768973074,98.36,5.00,waiting_at_station,46.558435,15.655421
2101,G1,46.552707,15.650065,1768973074,78.49,10.00,waiting_at_station,46.558435,15.655421
2102,G1,46.552788,15.650246,1768973074,61.79,20.00,waiting_at_station,46.558435,15.655421
2500,G1,46.530623,15.670034,1768973074,70.53,20.00,waiting_at_station,46.558435,15.655421
2501,G1,46.530883,15.669748,1768973074,81.03,10.00,waiting_at_station,46.558435,15.655421
2502,G1,46.530442,15.670656,1768973074,54.84,35.00,waiting_at_station,46.558435,15.655421
2700,G1,46.554441,15.650120,1768973074,68.18,20.00,waiting_at_station,46.558435,15.655421
1500,G1,46.558399,15.655364,1768973076,95.99,5.00,on_bus,46.558431,15.655309
1501,G1,46.558355,15.655260,1768973076,97.59,5.00,on_bus,46.558431,15.655309
2300,G1,46.532462,15.666717,1768973076,64.43,20.00,waiting_at_station,46.558431,15.655309
1500,G1,46.558434,15.655227,1768973077,59.84,35.00,on_bus,46.558427,15.655198
1501,G1,46.558515,15.655394,1768973077,87.97,10.00,on_bus,46.558427,15.655198
1502,G1,46.558421,15.655318,1768973077,60.85,20.00,on_bus,46.558427,15.655198
1503,G1,46.558303,15.655256,1768973077,87.70,10.00,on_bus,46.558427,15.655198
1504,G1,46.558356,15.655199,1768973077,91.43,5.00,on_bus,46.558427,15.655198
2200,G1,46.540271,15.649511,1768973077,73.00,20.00,waiting_at_station,46.558427,15.655198
2201,G1,46.539953,15.649530,1768973077,76.89,10.00,waiting_at_station,46.558427,15.655198
2202,G1,46.539890,15.649956,1768973077,57.88,35.00,waiting_at_station,46.558427,15.655198
1500,G1,46.558409,15.655070,1768973078,63.04,20.00,on_bus,46.558422,15.655086
1501,G1,46.558369,15.655152,1768973078,74.46,20.00,on_bus,46.558422,15.655086
1502,G1,46.558440,15.655300,1768973078,57.44,35.00,on_bus,46.558422,15.655086
2300,G1,46.532593,15.666513,1768973078,73.19,20.00,waiting_at_station,46.558422,15.655086
2301,G1,46.532440,15.666501,1768973078,97.90,5.00,waiting_at_station,46.558422,15.655086
2700,G1,46.554156,15.650804,1768973078,49.96,35.00,waiting_at_station,46.558422,15.655086
1600,G1,46.558450,15.654903,1768973076,83.63,10.00,on_bus,46.558418,15.654974
1601,G1,46.558429,15.654938,1768973076,46.49,35.00,on_bus,46.558418,15.654974
2200,G1,46.540113,15.649791,1768973076,58.93,35.00,waiting_at_station,46.558418,15.654974
2600,G1,46.540068,15.648361,1768973076,55.84,35.00,waiting_at_station,46.558418,15.654974
2601,G1,46.540074,15.648196,1768973076,83.24,10.00,waiting_at_station,46.558418,15.654974
2602,G1,46.539891,15.647894,1768973076,79.27,10.00,waiting_at_station,46.558418,15.654974
1600,G1,46.558697,15.655015,1768973078,100.00,5.00,on_bus,46.558580,15.654973
1601,G1,46.558577,15.654873,1768973078,53.91,35.00,on_bus,46.558580,15.654973
1602,G1,46.558557,15.654935,1768973078,100.00,5.00,on_bus,46.558580,15.654973
2000,G1,46.559382,15.656042,1768973078,68.74,20.00,waiting_at_station,46.558580,15.654973
2600,G1,46.539987,15.648089,1768973078,100.00,5.00,waiting_at_station,46.558580,15.654973
2601,G1,46.539948,15.648357,1768973078,81.09,10.00,waiting_at_station,46.558580,15.654973
2602,G1,46.539938,15.648015,1768973078,73.58,20.00,waiting_at_station,46.558580,15.654973
1600,G1,46.558737,15.654999,1768973081,69.78,20.00,on_bus,46.558741,15.654973
1601,G1,46.558749,15.655043,1768973081,100.00,5.00,on_bus,46.558741,15.654973
1602,G1,46.558754,15.655153,1768973081,73.03,20.00,on_bus,46.558741,15.654973
1603,G1,46.558711,15.654730,1768973081,78.59,10.00,on_bus,46.558741,15.654973
2300,G1,46.532732,15.666554,1768973081,89.39,10.00,waiting_at_station,46.558741,15.654973
2301,G1,46.532634,15.666705,1768973081,86.71,10.00,waiting_at_station,46.558741,15.654973
2600,G1,46.539975,15.648453,1768973081,100.00,5.00,waiting_at_station,46.558741,15.654973
2601,G1,46.540165,15.648061,1768973081,78.94,10.00,waiting_at_station,46.558741,15.654973
2602,G1,46.540009,15.648172,1768973081,36.50,50.00,waiting_at_station,46.558741,15.654973
1700,G1,46.558930,15.654972,1768973079,100.00,5.00,on_bus,46.558903,15.654972
1701,G1,46.558993,15.654982,1768973079,94.86,5.00,on_bus,46.558903,15.654972
1702,G1,46.558855,15.655105,1768973079,60.75,20.00,on_bus,46.558903,15.654972
1703,G1,46.558945,15.654899,1768973079,57.08,35.00,on_bus,46.558903,15.654972
1704,G1,46.558897,15.655061,1768973079,57.42,35.00,on_bus,46.558903,15.654972
2100,G1,46.552657,15.650200,1768973079,66.56,20.00,waiting_at_station,46.558903,15.654972
2101,G1,46.552468,15.649660,1768973079,53.49,35.00,waiting_at_station,46.558903,15.654972
2102,G1,46.552556,15.649453,1768973079,83.23,10.00,waiting_at_station,46.558903,15.654972
2200,G1,46.540483,15.648903,1768973079,74.53,20.00,waiting_at_station,46.558903,15.654972
2201,G1,46.540040,15.649573,1768973079,77.30,10.00,waiting_at_station,46.558903,15.654972
2202,G1,46.539963,15.649188,1768973079,71.79,20.00,waiting_at_station,46.558903,15.654972
2300,G1,46.532564,15.666664,1768973079,70.52,20.00,waiting_at_station,46.558903,15.654972
2301,G1,46.532509,15.666819,1768973079,68.67,20.00,waiting_at_station,46.558903,15.654972
2600,G1,46.539820,15.648135,1768973079,57.61,35.00,waiting_at_station,46.558903,15.654972
2700,G1,46.554343,15.650347,1768973079,89.94,10.00,waiting_at_station,46.558903,15.654972
2701,G1,46.554256,15.650339,1768973079,51.57,35.00,waiting_at_station,46.558903,15.654972
2702,G1,46.554197,15.650515,1768973079,56.38,35.00,waiting_at_station,46.558903,15.654972
1700,G1,46.558907,15.654963,1768973080,100.00,5.00,on_bus,46.558966,15.654997
1701,G1,46.559033,15.654922,1768973080,100.00,5.00,on_bus,46.558966,15.654997
2000,G1,46.559152,15.656027,1768973080,55.57,35.00,waiting_at_station,46.558966,15.654997
2600,G1,46.539782,15.648225,1768973080,72.46,20.00,waiting_at_station,46.558966,15.654997
2601,G1,46.539768,15.648472,1768973080,73.97,20.00,waiting_at_station,46.558966,15.654997
2602,G1,46.539718,15.648409,1768973080,80.49,10.00,waiting_at_station,46.558966,15.654997
2700,G1,46.554362,15.650343,1768973080,73.22,20.00,waiting_at_station,46.558966,15.654997
2701,G1,46.554213,15.650856,1768973080,86.61,10.00,waiting_at_station,46.558966,15.654997
2702,G1,46.553905,15.650819,1768973080,89.77,10.00,waiting_at_station,46.558966,15.654997
2800,G1,46.558591,15.655751,1768973080,91.36,5.00,waiting_at_station,46.558966,15.654997
1700,G1,46.559032,15.655089,1768973081,89.82,10.00,on_bus,46.559029,15.655022
1701,G1,46.559117,15.655045,1768973081,85.11,10.00,on_bus,46.559029,15.655022
1702,G1,46.559071,15.654991,1768973081,82.05,10.00,on_bus,46.559029,15.655022
1703,G1,46.558927,15.654964,1768973081,100.00,5.00,on_bus,46.559029,15.655022
2200,G1,46.540122,15.649634,1768973081,74.25,20.00,waiting_at_station,46.559029,15.655022
2300,G1,46.532817,15.666552,1768973081,93.51,5.00,waiting_at_station,46.559029,15.655022
2301,G1,46.532686,15.666603,1768973081,69.66,20.00,waiting_at_station,46.559029,15.655022
2600,G1,46.539843,15.648499,1768973081,71.70,20.00,waiting_at_station,46.559029,15.655022
2601,G1,46.540003,15.648254,1768973081,74.85,20.00,waiting_at_station,46.559029,15.655022
2602,G1,46.539721,15.648084,1768973081,86.56,10.00,waiting_at_station,46.559029,15.655022
1700,G1,46.558955,15.655113,1768973081,80.73,10.00,on_bus,46.559093,15.655047
1701,G1,46.558941,15.655011,1768973081,77.51,10.00,on_bus,46.559093,15.655047
2600,G1,46.539363,15.647599,1768973081,58.85,35.00,waiting_at_station,46.559093,15.655047
2700,G1,46.554293,15.650719,1768973081,77.79,10.00,waiting_at_station,46.559093,15.655047
2701,G1,46.554226,15.650193,1768973081,78.87,10.00,waiting_at_station,46.559093,15.655047
1700,G1,46.559176,15.655025,1768973083,60.74,20.00,on_bus,46.559156,15.655072
1701,G1,46.559173,15.655436,1768973083,75.61,10.00,on_bus,46.559156,15.655072
2000,G1,46.559461,15.656190,1768973083,100.00,5.00,waiting_at_station,46.559156,15.655072
2001,G1,46.559676,15.655977,1768973083,96.55,5.00,waiting_at_station,46.559156,15.655072
2002,G1,46.559467,15.656555,1768973083,84.61,10.00,waiting_at_station,46.559156,15.655072
2300,G1,46.532531,15.666888,1768973083,59.24,35.00,waiting_at_station,46.559156,15.655072
2301,G1,46.532697,15.666993,1768973083,37.57,50.00,waiting_at_station,46.559156,15.655072
2302,G1,46.532336,15.666664,1768973083,74.71,20.00,waiting_at_station,46.559156,15.655072
2500,G1,46.530579,15.670459,1768973083,63.31,20.00,waiting_at_station,46.559156,15.655072
2501,G1,46.530647,15.670244,1768973083,67.59,20.00,waiting_at_station,46.559156,15.655072
2502,G1,46.530713,15.669766,1768973083,89.60,10.00,waiting_at_station,46.559156,15.655072
2700,G1,46.554275,15.650794,1768973083,97.82,5.00,waiting_at_station,46.559156,15.655072
2701,G1,46.554229,15.651164,1768973083,88.00,10.00,waiting_at_station,46.559156,15.655072
1700,G1,46.559327,15.655029,1768973084,95.92,5.00,on_bus,46.559219,15.655097
1701,G1,46.559168,15.655364,1768973084,99.36,5.00,on_bus,46.559219,15.655097
2100,G1,46.552678,15.650387,1768973084,92.40,5.00,waiting_at_station,46.559219,15.655097
2101,G1,46.552388,15.649573,1768973084,67.00,20.00,waiting_at_station,46.559219,15.655097
2102,G1,46.552510,15.650794,1768973084,92.89,5.00,waiting_at_station,46.559219,15.655097
2200,G1,46.540067,15.649647,1768973084,88.71,10.00,waiting_at_station,46.559219,15.655097
2201,G1,46.540264,15.649855,1768973084,60.30,20.00,waiting_at_station,46.559219,15.655097
2202,G1,46.540079,15.649606,1768973084,65.53,20.00,waiting_at_station,46.559219,15.655097
2400,G1,46.527393,15.684358,1768973084,63.36,20.00,waiting_at_station,46.559219,15.655097
2401,G1,46.527453,15.684412,1768973084,100.00,5.00,waiting_at_station,46.559219,15.655097
2500,G1,46.530804,15.670121,1768973084,81.47,10.00,waiting_at_station,46.559219,15.655097
2501,G1,46.530866,15.669738,1768973084,79.62,10.00,waiting_at_station,46.559219,15.655097
2600,G1,46.539834,15.647916,1768973084,100.00,5.00,waiting_at_station,46.559219,15.655097
1800,G1,46.559219,15.655068,1768973082,81.59,10.00,on_bus,46.559282,15.655122
1801,G1,46.559368,15.655050,1768973082,84.23,10.00,on_bus,46.559282,15.655122
1802,G1,46.559339,15.655127,1768973082,84.14,10.00,on_bus,46.559282,15.655122
1803,G1,46.559215,15.655009,1768973082,82.10,10.00,on_bus,46.559282,15.655122
1804,G1,46.559322,15.655114,1768973082,71.09,20.00,on_bus,46.559282,15.655122
1805,G1,46.559200,15.655024,1768973082,85.40,10.00,on_bus,46.559282,15.655122
2200,G1,46.540124,15.649759,1768973082,81.52,10.00,waiting_at_station,46.559282,15.655122
2201,G1,46.540230,15.650162,1768973082,56.37,35.00,waiting_at_station,46.559282,15.655122
