user_id,route,lat,lon,timestamp,signal_strength,accuracy_meters,user_type,bus_lat,bus_lon,bus_id
1011,G1,46.55831571363278,15.655856983603305,1700000010,59.574147905156956,26.170340837937218,on_bus,46.558699,15.655748,0
1100,G1,46.52747955422242,15.67379039065706,1700000010,75.80010090333094,19.679959638667622,on_bus,46.527657,15.673699,1
1101,G1,46.5280865381669,15.673564987223294,1700000010,82.04855094922223,17.180579620311107,on_bus,46.527657,15.673699,1
1102,G1,46.52802254475899,15.673586289042932,1700000010,68.2822900082114,22.687083996715437,on_bus,46.527657,15.673699,1
1103,G1,46.52727123352923,15.6737859248284,1700000010,99.15413974838735,10.33834410064506,on_bus,46.527657,15.673699,1
1104,G1,46.5271246203237,15.673855667975651,1700000010,49.39171925284687,30.24331229886125,on_bus,46.527657,15.673699,1
1105,G1,46.52755161837212,15.67411595121557,1700000010,59.877878142232284,26.048848743107087,on_bus,46.527657,15.673699,1
1106,G1,46.52779790254532,15.673381002906869,1700000010,60.863365459054855,25.654653816378058,on_bus,46.527657,15.673699,1
1107,G1,46.52786926672068,15.673798464943944,1700000010,78.9524521119648,18.419019155214077,on_bus,46.527657,15.673699,1
1108,G1,46.52733298853024,15.67410774728105,1700000010,64.39954662388433,24.240181350446264,on_bus,46.527657,15.673699,1
1109,G1,46.52816716564502,15.67416648435762,1700000010,37.177972765126725,35.12881089394931,on_bus,46.527657,15.673699,1
1200,G1,46.548080257039786,15.649066853632986,1700000010,56.415859529928404,27.433656188028635,on_bus,46.54834,15.648797,2
1201,G1,46.54802534152413,15.64884349783165,1700000010,42.895825621593346,32.84166975136266,on_bus,46.54834,15.648797,2
1202,G1,46.54877484277927,15.648854293552464,1700000010,67.00411326905815,23.19835469237674,on_bus,46.54834,15.648797,2
1203,G1,46.54833180317126,15.648190271769751,1700000010,66.58434839049106,23.366260643803574,on_bus,46.54834,15.648797,2
1204,G1,46.54853329027463,15.649124311717511,1700000010,85.42691108207316,15.829235567170734,on_bus,46.54834,15.648797,2
1205,G1,46.54764711599947,15.649431077366067,1700000010,69.2104660886689,22.31581356453244,on_bus,46.54834,15.648797,2
1206,G1,46.548530893372515,15.649726592696931,1700000010,85.50390643119033,15.798437427523865,on_bus,46.54834,15.648797,2
1207,G1,46.5483547297438,15.64906377309893,1700000010,43.68469614298586,32.526121542805654,on_bus,46.54834,15.648797,2
1208,G1,46.54853663960243,15.649092126556138,1700000010,86.52034953285182,15.391860186859269,on_bus,46.54834,15.648797,2
1209,G1,46.54814550162627,15.649229022601501,1700000010,72.80615169433563,20.877539322265747,on_bus,46.54834,15.648797,2
1210,G1,46.548723049771226,15.648287406112447,1700000010,82.23897343798619,17.104410624805524,on_bus,46.54834,15.648797,2
1211,G1,46.54876079434176,15.649010641823576,1700000010,67.28959873613667,23.08416050554533,on_bus,46.54834,15.648797,2
3000,G1,46.528710632838916,15.67120458295868,1700000010,58.755594084729374,26.497762366108248,pedestrian,0.0,0.0,-1
3001,G1,46.534869247752674,15.665053729819395,1700000010,71.0477200496486,21.580911980140556,pedestrian,0.0,0.0,-1
4000,G1,46.537864478171194,15.653125774936775,1700000010,46.667513454951944,31.33299461801922,nearby,0.0,0.0,-1
4001,G1,46.535271169703954,15.656133715550805,1700000010,66.58931101476301,23.364275594094792,nearby,0.0,0.0,-1
4002,G1,46.55418290076068,15.651460865391803,1700000010,36.07713285454638,35.56914685818145,nearby,0.0,0.0,-1
4003,G1,46.52707854902532,15.673817333074117,1700000010,76.9704215666691,19.21183137333236,nearby,0.0,0.0,-1
4004,G1,46.53614078408177,15.655483580991051,1700000010,20.0,42.0,nearby,0.0,0.0,-1
4005,G1,46.5322638159086,15.670533448244722,1700000010,43.49206868487638,32.60317252604945,nearby,0.0,0.0,-1
2100,G1,46.55115501445196,15.650163296207428,1700000010,50.72681394654418,29.709274421382325,waiting_at_station,0.0,0.0,-1
2101,G1,46.5511201600772,15.649788179275776,1700000010,74.28690142911113,20.28523942835555,waiting_at_station,0.0,0.0,-1
2102,G1,46.550782845470124,15.649726136957677,1700000010,83.33899714058388,16.664401143766447,waiting_at_station,0.0,0.0,-1
2103,G1,46.551198329473166,15.649922197389081,1700000010,51.18726510797444,29.525093956810224,waiting_at_station,0.0,0.0,-1
2104,G1,46.55113576545717,15.64976648725369,1700000010,83.04280390631166,16.782878437475333,waiting_at_station,0.0,0.0,-1
2105,G1,46.55128106083424,15.649428939729436,1700000010,68.5410727095031,22.58357091619876,waiting_at_station,0.0,0.0,-1
2400,G1,46.52832884575667,15.676571006296655,1700000010,51.01177809223668,29.595288763105327,waiting_at_station,0.0,0.0,-1
2401,G1,46.52854561221648,15.6771581231494,1700000010,95.17708933249271,11.92916426700291,waiting_at_station,0.0,0.0,-1
2402,G1,46.528078991162175,15.676993798804574,1700000010,67.60954098250697,22.95618360699721,waiting_at_station,0.0,0.0,-1
2403,G1,46.52856531086629,15.677210599256775,1700000010,58.81243242346248,26.475027030615006,waiting_at_station,0.0,0.0,-1
1000,G1,46.558605123385405,15.655424807095063,1700000020,56.42973214526689,27.428107141893243,on_bus,46.558444,15.655645,0
1001,G1,46.55849591317667,15.655284888156668,1700000020,68.50604450594302,22.59758219762279,on_bus,46.558444,15.655645,0
1002,G1,46.558246836974746,15.655046389793071,1700000020,71.28725789583937,21.485096841664248,on_bus,46.558444,15.655645,0
1003,G1,46.55869144535623,15.655743101985525,1700000020,71.53285687055389,21.386857251778444,on_bus,46.558444,15.655645,0
1004,G1,46.55826977626547,15.655744274607311,1700000020,100.0,10.0,on_bus,46.558444,15.655645,0
1005,G1,46.55868234849948,15.655858717653631,1700000020,82.39764794525563,17.04094082189775,on_bus,46.558444,15.655645,0
1006,G1,46.55879784483858,15.65587295911543,1700000020,69.57370116422645,22.17051953430942,on_bus,46.558444,15.655645,0
1007,G1,46.55822694712467,15.655515344845025,1700000020,63.02860299271956,24.788558802912174,on_bus,46.558444,15.655645,0
1008,G1,46.558171425277855,15.656130475963538,1700000020,70.41872711727606,21.832509153089575,on_bus,46.558444,15.655645,0
1100,G1,46.527907615771376,15.67463747120728,1700000020,79.04069523539634,18.383721905841462,on_bus,46.527506,15.674222,1
1101,G1,46.527566594043954,15.673577026920016,1700000020,100.0,10.0,on_bus,46.527506,15.674222,1
1102,G1,46.52739278322311,15.674482801381465,1700000020,100.0,10.0,on_bus,46.527506,15.674222,1
1103,G1,46.52800307751633,15.67447665957013,1700000020,73.1462206413117,20.741511743475318,on_bus,46.527506,15.674222,1
1104,G1,46.527218378714245,15.67485949802275,1700000020,100.0,10.0,on_bus,46.527506,15.674222,1
1105,G1,46.527520867552035,15.674376599383878,1700000020,29.810925872215854,38.07562965111366,on_bus,46.527506,15.674222,1
1106,G1,46.52747759771555,15.67501960221398,1700000020,31.782438488209294,37.28702460471628,on_bus,46.527506,15.674222,1
1107,G1,46.52735844438749,15.675261654537033,1700000020,78.50781192844954,18.59687522862018,on_bus,46.527506,15.674222,1
1108,G1,46.52757268521068,15.674619580510507,1700000020,87.79462614806516,14.88214954077393,on_bus,46.527506,15.674222,1
1109,G1,46.527218066857664,15.673817424910022,1700000020,57.379636213518445,27.04814551459262,on_bus,46.527506,15.674222,1
1110,G1,46.52788544338475,15.674494339151547,1700000020,89.64145672498982,14.143417310004068,on_bus,46.527506,15.674222,1
1111,G1,46.527809261217776,15.674272318699922,1700000020,96.81872092365468,11.272511630538126,on_bus,46.527506,15.674222,1
1200,G1,46.54885974857178,15.648410589799933,1700000020,90.73086847435117,13.70765261025953,on_bus,46.548912,15.6489668,2
1201,G1,46.549038486383154,15.648148950754724,1700000020,64.33715683530325,24.2651372658787,on_bus,46.548912,15.6489668,2
1202,G1,46.54940600940443,15.649402759491393,1700000020,41.12447347617675,33.5502106095293,on_bus,46.548912,15.6489668,2
1203,G1,46.54888371573855,15.648606397848052,1700000020,81.82962537579418,17.268149849682324,on_bus,46.548912,15.6489668,2
1204,G1,46.54891238694535,15.649243159025737,1700000020,54.89298183941875,28.042807264232497,on_bus,46.548912,15.6489668,2
1205,G1,46.548676886191,15.649167112371073,1700000020,26.746058212432644,39.30157671502694,on_bus,46.548912,15.6489668,2
1206,G1,46.548812057970416,15.649059001054475,1700000020,54.172131201457454,28.331147519417016,on_bus,46.548912,15.6489668,2
3000,G1,46.557794191855564,15.651667134828589,1700000020,79.67067803931968,18.131728784272127,pedestrian,0.0,0.0,-1
3001,G1,46.52976308985515,15.678266981720798,1700000020,46.17832970997971,31.528668116008117,pedestrian,0.0,0.0,-1
3002,G1,46.539568807005004,15.646739072403022,1700000020,74.15631149355835,20.337475402576658,pedestrian,0.0,0.0,-1
3003,G1,46.526992597126416,15.687757143069991,1700000020,100.0,10.0,pedestrian,0.0,0.0,-1
3004,G1,46.55581587617762,15.651826498509774,1700000020,32.14187902095644,37.143248391617426,pedestrian,0.0,0.0,-1
3005,G1,46.54019479063798,15.654386350478388,1700000020,97.95075367997865,10.819698528008537,pedestrian,0.0,0.0,-1
3006,G1,46.54031360571072,15.655113930692325,1700000020,35.97921717589896,35.608313129640415,pedestrian,0.0,0.0,-1
3007,G1,46.52794721850312,15.674293909030952,1700000020,60.63053391638314,25.74778643344674,pedestrian,0.0,0.0,-1
4000,G1,46.52665283632121,15.689413935551134,1700000020,47.458875872397186,31.016449651041125,nearby,0.0,0.0,-1
2000,G1,46.55943348887076,15.656185659359746,1700000020,49.53281112650999,30.186875549396003,waiting_at_station,0.0,0.0,-1
2300,G1,46.527986519701,15.673217715172852,1700000020,96.40159409209765,11.439362363160939,waiting_at_station,0.0,0.0,-1
2301,G1,46.527889847486264,15.673246973618204,1700000020,61.35607561300961,25.457569754796154,waiting_at_station,0.0,0.0,-1
2302,G1,46.528238918997,15.673555951227328,1700000020,81.03759531039833,17.58496187584067,waiting_at_station,0.0,0.0,-1
2303,G1,46.52809565631845,15.673109207605084,1700000020,79.14295640827474,18.3428174366901,waiting_at_station,0.0,0.0,-1
2304,G1,46.52829589141728,15.67327346301633,1700000020,62.35033372040071,25.059866511839715,waiting_at_station,0.0,0.0,-1
2305,G1,46.528286314036635,15.67312196885765,1700000020,83.46727150542033,16.613091397831866,waiting_at_station,0.0,0.0,-1
2306,G1,46.52786893695389,15.672499397576281,1700000020,72.08204352456049,21.167182590175802,waiting_at_station,0.0,0.0,-1
2400,G1,46.528694620829796,15.676695907101676,1700000020,48.788836531848716,30.484465387260514,waiting_at_station,0.0,0.0,-1
2401,G1,46.528501919179284,15.676486315669774,1700000020,79.78323271710853,18.086706913156586,waiting_at_station,0.0,0.0,-1
2402,G1,46.528249827228365,15.677120692764086,1700000020,91.92393287824778,13.230426848700887,waiting_at_station,0.0,0.0,-1
2500,G1,46.539854364934044,15.653795889682911,1700000020,85.75476721551088,15.698093113795643,waiting_at_station,0.0,0.0,-1
2501,G1,46.53942935842383,15.654061683809802,1700000020,83.54557558099042,16.58176976760383,waiting_at_station,0.0,0.0,-1
2502,G1,46.53927068804439,15.65388821578732,1700000020,79.92038860518183,18.03184455792727,waiting_at_station,0.0,0.0,-1
2503,G1,46.539688966878415,15.654512072721788,1700000020,53.04731328880321,28.781074684478714,waiting_at_station,0.0,0.0,-1
2600,G1,46.55284746924563,15.649532303742323,1700000020,55.980501063129815,27.60779957474807,waiting_at_station,0.0,0.0,-1
2601,G1,46.552974097117925,15.650220070435974,1700000020,59.7459296163569,26.10162815345724,waiting_at_station,0.0,0.0,-1
2602,G1,46.5529852847753,15.650380408292309,1700000020,52.923904057217,28.830438377113197,waiting_at_station,0.0,0.0,-1
2603,G1,46.55306217335781,15.65029974883263,1700000020,38.120933863610404,34.75162645455584,waiting_at_station,0.0,0.0,-1
2700,G1,46.559048445195856,15.655710095435749,1700000020,77.09730102125053,19.161079591499785,waiting_at_station,0.0,0.0,-1
2701,G1,46.55890738717102,15.656443203797286,1700000020,54.275241919143745,28.2899032323425,waiting_at_station,0.0,0.0,-1
2702,G1,46.55932217925373,15.656112503998232,1700000020,61.16508713870588,25.533965144517648,waiting_at_station,0.0,0.0,-1
2703,G1,46.55883347111785,15.656075994363672,1700000020,37.681467766837244,34.9274128932651,waiting_at_station,0.0,0.0,-1
2704,G1,46.55881476077465,15.656319974884735,1700000020,72.55044072196013,20.979823711215946,waiting_at_station,0.0,0.0,-1
1000,G1,46.55898530647682,15.654781864325663,1700000030,45.39393502817873,31.842425988728507,on_bus,46.558903,15.654972,0
1001,G1,46.558892780750135,15.655349997565766,1700000030,49.87661907447717,30.04935237020913,on_bus,46.558903,15.654972,0
1002,G1,46.559055252930015,15.655047940085511,1700000030,75.15646046085028,19.937415815659886,on_bus,46.558903,15.654972,0
1003,G1,46.55933276485697,15.65528894624066,1700000030,74.52715976986073,20.189136092055705,on_bus,46.558903,15.654972,0
1004,G1,46.55855950405243,15.655012723327799,1700000030,91.92557512010838,13.229769951956648,on_bus,46.558903,15.654972,0
1005,G1,46.559187114528505,15.65500258015361,1700000030,97.1926028762434,11.122958849502638,on_bus,46.558903,15.654972,0
1006,G1,46.55868753605882,15.654719650321006,1700000030,70.81053365967405,21.675786536130378,on_bus,46.558903,15.654972,0
1007,G1,46.55863434552379,15.654812457510785,1700000030,72.99967368075336,20.800130527698656,on_bus,46.558903,15.654972,0
1100,G1,46.527952618504756,15.674971488399656,1700000030,57.56928564291015,26.972285742835936,on_bus,46.527988,15.674837,1
1101,G1,46.528165505144806,15.674411103374464,1700000030,56.355222989386874,27.457910804245248,on_bus,46.527988,15.674837,1
1102,G1,46.52815215989436,15.675006030133256,1700000030,51.84283844681483,29.262864621274066,on_bus,46.527988,15.674837,1
1103,G1,46.52828734107407,15.674696636448555,1700000030,82.49051197678055,17.00379520928778,on_bus,46.527988,15.674837,1
1104,G1,46.527822205714166,15.674559715638248,1700000030,90.34838859572778,13.860644561708888,on_bus,46.527988,15.674837,1
1105,G1,46.52798920335693,15.674447860547168,1700000030,91.13215228397932,13.547139086408272,on_bus,46.527988,15.674837,1
1106,G1,46.52816662749983,15.674725274278279,1700000030,83.67743908457157,16.52902436617137,on_bus,46.527988,15.674837,1
1107,G1,46.52770886001468,15.674660475082161,1700000030,58.706211833150505,26.517515266739796,on_bus,46.527988,15.674837,1
1108,G1,46.52818503157159,15.675057072235182,1700000030,86.58842566998915,15.364629732004339,on_bus,46.527988,15.674837,1
1109,G1,46.52787955954156,15.674710267730436,1700000030,86.22327023845699,15.510691904617204,on_bus,46.527988,15.674837,1
1110,G1,46.528078208143405,15.67499621738285,1700000030,59.02864230066274,26.3885430797349,on_bus,46.527988,15.674837,1
1111,G1,46.528167221131106,15.674902280515438,1700000030,73.58903520678754,20.56438591728498,on_bus,46.527988,15.674837,1
1200,G1,46.549438973075105,15.648727440683826,1700000030,100.0,10.0,on_bus,46.5491829,15.6490927,2
1201,G1,46.54871643575026,15.648890256364501,1700000030,62.68675347328263,24.925298610686948,on_bus,46.5491829,15.6490927,2
1202,G1,46.54872737654624,15.649751731421185,1700000030,85.81906154059385,15.672375383762457,on_bus,46.5491829,15.6490927,2
1203,G1,46.54864225191271,15.64952478069588,1700000030,100.0,10.0,on_bus,46.5491829,15.6490927,2
1204,G1,46.54983553243541,15.64877986791765,1700000030,65.38825754486658,23.844696982053367,on_bus,46.5491829,15.6490927,2
1205,G1,46.549459175123005,15.650073256307536,1700000030,61.600073367898176,25.35997065284073,on_bus,46.5491829,15.6490927,2
1206,G1,46.5490759861006,15.650525460432132,1700000030,80.79839857179802,17.68064057128079,on_bus,46.5491829,15.6490927,2
1207,G1,46.54950684160523,15.64977572697533,1700000030,66.22144178862979,23.511423284548084,on_bus,46.5491829,15.6490927,2
3000,G1,46.541731553106885,15.649937881300868,1700000030,56.918415763100136,27.232633694759944,pedestrian,0.0,0.0,-1
3001,G1,46.557308880577125,15.650278338928956,1700000030,61.56729560828651,25.373081756685394,pedestrian,0.0,0.0,-1
3002,G1,46.55968255232385,15.655055038795117,1700000030,43.29619875138429,32.68152049944628,pedestrian,0.0,0.0,-1
3003,G1,46.55936731599956,15.65331297445745,1700000030,84.11732194146931,16.35307122341227,pedestrian,0.0,0.0,-1
3004,G1,46.54134212438869,15.64614752777912,1700000030,44.35898928424131,32.25640428630348,pedestrian,0.0,0.0,-1
3005,G1,46.55402162805026,15.652628020047747,1700000030,62.57268370160118,24.970926519359526,pedestrian,0.0,0.0,-1
3006,G1,46.55965735594584,15.65072845406891,1700000030,48.29164291133214,30.683342835467144,pedestrian,0.0,0.0,-1
4000,G1,46.52933096298686,15.671435889644108,1700000030,46.2468254432958,31.50126982268168,nearby,0.0,0.0,-1
4001,G1,46.52751199430746,15.680357429686902,1700000030,38.0069094271374,34.79723622914504,nearby,0.0,0.0,-1
4002,G1,46.53228775450511,15.661509734412325,1700000030,47.775812002589426,30.88967519896423,nearby,0.0,0.0,-1
4003,G1,46.55907988584768,15.649301373636895,1700000030,42.662675924879316,32.93492963004827,nearby,0.0,0.0,-1
4004,G1,46.52944242150555,15.671555439525465,1700000030,38.138075941529785,34.74476962338809,nearby,0.0,0.0,-1
2000,G1,46.55967164167319,15.65616710134805,1700000030,57.265056197674824,27.093977520930068,waiting_at_station,0.0,0.0,-1
2001,G1,46.55986229444344,15.655737347167415,1700000030,62.63293156351215,24.946827374595138,waiting_at_station,0.0,0.0,-1
2002,G1,46.559330981944946,15.65587703418151,1700000030,79.39404847953648,18.242380608185407,waiting_at_station,0.0,0.0,-1
2003,G1,46.55960938553348,15.65582151379578,1700000030,77.9083574573947,18.836657017042118,waiting_at_station,0.0,0.0,-1
2004,G1,46.5597897329302,15.656031632526846,1700000030,68.38470817722298,22.64611672911081,waiting_at_station,0.0,0.0,-1
2005,G1,46.55965301638504,15.656240235428987,1700000030,81.31580998571512,17.473676005713948,waiting_at_station,0.0,0.0,-1
2500,G1,46.53942315383432,15.654009321562212,1700000030,52.165556599363455,29.133777360254616,waiting_at_station,0.0,0.0,-1
1000,G1,46.55919316275078,15.655057480055866,1700000040,61.41091180934786,25.435635276260854,on_bus,46.559282,15.655122,0
1001,G1,46.559399615099274,15.655019273867127,1700000040,48.72835157607794,30.50865936956882,on_bus,46.559282,15.655122,0
1002,G1,46.55918216751265,15.654711322698757,1700000040,61.19858814622009,25.52056474151196,on_bus,46.559282,15.655122,0
1003,G1,46.55918315102934,15.655188078606646,1700000040,83.88581747714579,16.44567300914168,on_bus,46.559282,15.655122,0
1004,G1,46.55942722044566,15.655197854980567,1700000040,73.11952174797075,20.7521913008117,on_bus,46.559282,15.655122,0
1005,G1,46.5591911656334,15.655895576325841,1700000040,64.79882580969884,24.08046967612046,on_bus,46.559282,15.655122,0
1006,G1,46.55910513251749,15.655588920068368,1700000040,33.22259222770282,36.710963108918875,on_bus,46.559282,15.655122,0
1007,G1,46.559348575202,15.654886634986498,1700000040,98.09930439196424,10.760278243214302,on_bus,46.559282,15.655122,0
1008,G1,46.559371476118116,15.654866392194199,1700000040,80.39583806715257,17.841664773138973,on_bus,46.559282,15.655122,0
1009,G1,46.55903786604037,15.654816985140876,1700000040,72.86418467327503,20.854326130689984,on_bus,46.559282,15.655122,0
1010,G1,46.55915732229752,15.65458122024387,1700000040,83.69872359627531,16.52051056148987,on_bus,46.559282,15.655122,0
1011,G1,46.55919927965672,15.65449074766248,1700000040,84.84296682198277,16.062813271206892,on_bus,46.559282,15.655122,0
1012,G1,46.55958653583177,15.655136493829943,1700000040,57.08187548810835,27.167249804756658,on_bus,46.559282,15.655122,0
1100,G1,46.528545821495825,15.675230151199864,1700000040,61.89830240933659,25.240679036265362,on_bus,46.528225,15.675155,1
1101,G1,46.52848336209053,15.675234757244086,1700000040,60.84531062625597,25.66187574949761,on_bus,46.528225,15.675155,1
1102,G1,46.5278086409982,15.67541954230079,1700000040,68.4650782654592,22.613968693816318,on_bus,46.528225,15.675155,1
1103,G1,46.52831995970036,15.675713244417922,1700000040,64.04777188072214,24.380891247711144,on_bus,46.528225,15.675155,1
1104,G1,46.528946261894895,15.674973502719519,1700000040,35.28933871936366,35.88426451225453,on_bus,46.528225,15.675155,1
1105,G1,46.528352755784695,15.674800432786384,1700000040,86.84992456933449,15.260030172266205,on_bus,46.528225,15.675155,1
1106,G1,46.528615550403565,15.675307543101598,1700000040,95.67724800544023,11.729100797823904,on_bus,46.528225,15.675155,1
1107,G1,46.528565156712844,15.675118825257684,1700000040,23.118667159695327,40.75253313612187,on_bus,46.528225,15.675155,1
1108,G1,46.52809394685665,15.67540625897635,1700000040,83.5312921611532,16.58748313553872,on_bus,46.528225,15.675155,1
1109,G1,46.52824271610083,15.675513926674368,1700000040,51.86332762365359,29.254668950538562,on_bus,46.528225,15.675155,1
1110,G1,46.5280812691432,15.674628060994111,1700000040,83.98955696826691,16.404177212693234,on_bus,46.528225,15.675155,1
